turbine_id,farm_id,timestamp,received_at,power_output_kw,wind_speed_ms,rotor_rpm,blade_pitch_deg,gearbox_temp_c
TURB001,FARM01,2026-01-02T15:00:00Z,2026-01-02T15:11:00Z,3500.0,13.9,17.3,1.3,87.5
TURB001,FARM01,2026-01-02T15:05:00Z,2026-01-02T15:09:00Z,3270.1,12.9,16.4,1.5,87.7
TURB001,FARM01,2026-01-02T15:10:00Z,2026-01-02T15:28:00Z,3500.0,14.8,18.2,0.6,90.3
TURB001,FARM01,2026-01-02T15:15:00Z,2026-01-02T15:17:00Z,3349.8,13.3,15.6,0.9,85.7
TURB001,FARM01,2026-01-02T15:20:00Z,2026-01-02T15:22:00Z,3262.4,12.9,16.1,1.3,83.9
TURB001,FARM01,2026-01-02T15:25:00Z,2026-01-02T15:29:00Z,3500.0,13.7,16.6,1.8,84.6
TURB001,FARM01,2026-01-02T15:30:00Z,2026-01-02T15:31:00Z,3500.0,14.5,17.6,0.1,89.3
TURB001,FARM01,2026-01-02T15:35:00Z,2026-01-02T15:37:00Z,3500.0,14.2,17.9,0.9,86.7
TURB001,FARM01,2026-01-02T15:40:00Z,2026-01-02T15:58:00Z,3157.9,12.5,15.8,1.7,85.9
TURB001,FARM01,2026-01-02T15:45:00Z,2026-01-02T15:47:00Z,3314.8,12.6,16.7,1.1,84.6
TURB001,FARM01,2026-01-02T15:50:00Z,2026-01-02T15:54:00Z,3299.7,12.6,16.7,1.5,87.0
TURB001,FARM01,2026-01-02T15:55:00Z,2026-01-02T15:57:00Z,3500.0,14.5,16.3,1.7,84.5
TURB001,FARM01,2026-01-02T16:00:00Z,2026-01-02T16:01:00Z,3305.7,12.4,16.6,2.3,84.8
TURB001,FARM01,2026-01-02T16:05:00Z,2026-01-02T16:16:00Z,3153.6,12.5,16.2,2.3,85.1
TURB001,FARM01,2026-01-02T16:10:00Z,2026-01-02T16:11:00Z,3236.7,12.5,15.4,1.3,83.3
TURB001,FARM01,2026-01-02T16:15:00Z,2026-01-02T16:25:00Z,3500.0,13.5,16.8,1.6,86.6
TURB001,FARM01,2026-01-02T16:20:00Z,2026-01-02T16:22:00Z,3172.4,12.2,15.6,1.8,85.0
TURB001,FARM01,2026-01-02T16:25:00Z,2026-01-02T16:32:00Z,3488.1,13.4,17.2,1.8,89.1
TURB001,FARM01,2026-01-02T16:30:00Z,2026-01-02T16:34:00Z,3319.8,13.0,16.9,1.3,86.9
TURB001,FARM01,2026-01-02T16:35:00Z,2026-01-02T16:36:00Z,3167.8,12.2,15.5,1.5,85.9
TURB001,FARM01,2026-01-02T16:40:00Z,2026-01-02T16:42:00Z,3410.4,13.6,16.6,1.0,86.6
TURB001,FARM01,2026-01-02T16:45:00Z,2026-01-02T16:46:00Z,3160.3,11.9,15.9,1.7,86.4
TURB001,FARM01,2026-01-02T16:50:00Z,2026-01-02T16:52:00Z,3440.0,13.4,17.4,1.5,89.6
TURB001,FARM01,2026-01-02T16:55:00Z,2026-01-02T16:56:00Z,3161.6,11.9,15.8,2.5,85.7
TURB001,FARM01,2026-01-02T17:00:00Z,2026-01-02T17:18:00Z,3396.4,13.1,16.1,1.6,83.9
TURB001,FARM01,2026-01-02T17:05:00Z,2026-01-02T17:06:00Z,3220.8,12.7,15.4,1.0,82.5
TURB001,FARM01,2026-01-02T17:10:00Z,2026-01-02T17:12:00Z,3100.7,12.5,15.0,2.4,82.4
TURB001,FARM01,2026-01-02T17:15:00Z,2026-01-02T17:17:00Z,3462.5,13.4,17.2,1.1,85.4
TURB001,FARM01,2026-01-02T17:20:00Z,2026-01-02T17:31:00Z,3337.9,13.0,17.0,2.1,88.7
TURB001,FARM01,2026-01-02T17:25:00Z,2026-01-02T17:36:00Z,3220.4,12.5,15.7,1.5,86.5
TURB001,FARM01,2026-01-02T17:30:00Z,2026-01-02T17:37:00Z,3423.5,12.9,17.2,1.8,85.9
TURB001,FARM01,2026-01-02T17:35:00Z,2026-01-02T17:37:00Z,3022.9,11.4,15.5,1.7,83.7
TURB001,FARM01,2026-01-02T17:40:00Z,2026-01-02T17:41:00Z,2938.3,11.3,14.3,2.7,82.5
TURB001,FARM01,2026-01-02T17:45:00Z,2026-01-02T17:46:00Z,2928.1,11.2,14.9,2.9,83.7
TURB001,FARM01,2026-01-02T17:50:00Z,2026-01-02T17:52:00Z,3336.0,12.9,15.5,2.0,83.4
TURB001,FARM01,2026-01-02T17:55:00Z,2026-01-02T18:02:00Z,3221.5,12.1,16.7,2.5,87.1
TURB001,FARM01,2026-01-02T18:00:00Z,2026-01-02T18:01:00Z,2946.9,11.6,15.0,1.8,81.7
TURB001,FARM01,2026-01-02T18:05:00Z,2026-01-02T18:16:00Z,3031.2,12.2,14.9,1.8,83.0
TURB001,FARM01,2026-01-02T18:10:00Z,2026-01-02T18:12:00Z,2985.9,11.5,15.2,2.3,82.2
TURB001,FARM01,2026-01-02T18:15:00Z,2026-01-02T18:16:00Z,2735.0,10.7,14.1,3.2,81.1
TURB001,FARM01,2026-01-02T18:20:00Z,2026-01-02T18:21:00Z,2719.9,10.4,14.1,2.5,82.8
TURB001,FARM01,2026-01-02T18:25:00Z,2026-01-02T18:27:00Z,2918.5,10.9,16.0,3.1,86.1
TURB001,FARM01,2026-01-02T18:30:00Z,2026-01-02T18:41:00Z,3061.4,11.5,15.3,1.5,83.3
TURB001,FARM01,2026-01-02T18:35:00Z,2026-01-02T18:37:00Z,3014.1,11.6,15.9,2.5,84.1
TURB001,FARM01,2026-01-02T18:40:00Z,2026-01-02T18:41:00Z,2609.0,10.1,14.4,2.9,82.4
TURB001,FARM01,2026-01-02T18:45:00Z,2026-01-02T18:46:00Z,2774.7,10.8,14.6,2.8,83.2
TURB001,FARM01,2026-01-02T18:50:00Z,2026-01-02T19:01:00Z,2670.5,10.2,14.9,3.6,83.2
TURB001,FARM01,2026-01-02T18:55:00Z,2026-01-02T19:02:00Z,2864.0,10.8,15.7,2.2,85.3
TURB001,FARM01,2026-01-02T19:00:00Z,2026-01-02T19:02:00Z,3010.6,11.7,15.2,2.1,83.0
TURB001,FARM01,2026-01-02T19:05:00Z,2026-01-02T19:12:00Z,2932.3,11.5,15.5,1.7,85.2
TURB001,FARM01,2026-01-02T19:10:00Z,2026-01-02T19:21:00Z,2875.9,11.3,15.1,2.7,82.6
TURB001,FARM01,2026-01-02T19:15:00Z,2026-01-02T19:17:00Z,2930.3,11.3,15.1,2.4,85.1
TURB001,FARM01,2026-01-02T19:20:00Z,2026-01-02T19:22:00Z,2698.9,10.4,13.9,3.4,82.4
TURB001,FARM01,2026-01-02T19:25:00Z,2026-01-02T19:27:00Z,2653.4,9.4,14.7,2.6,84.9
TURB001,FARM01,2026-01-02T19:30:00Z,2026-01-02T19:32:00Z,2602.9,9.4,14.0,4.0,81.5
TURB001,FARM01,2026-01-02T19:35:00Z,2026-01-02T19:46:00Z,2783.6,11.0,14.6,3.1,84.5
TURB001,FARM01,2026-01-02T19:40:00Z,2026-01-02T19:41:00Z,2793.6,10.2,14.7,3.4,83.1
TURB001,FARM01,2026-01-02T19:45:00Z,2026-01-02T19:47:00Z,2823.6,10.7,15.2,2.6,83.5
TURB001,FARM01,2026-01-02T19:50:00Z,2026-01-02T19:51:00Z,2638.0,10.1,14.7,3.6,81.4
TURB001,FARM01,2026-01-02T19:55:00Z,2026-01-02T20:13:00Z,2794.0,10.5,15.6,3.3,86.0
TURB001,FARM01,2026-01-02T20:00:00Z,2026-01-02T20:11:00Z,2675.4,10.0,14.4,2.4,82.1
TURB001,FARM01,2026-01-02T20:05:00Z,2026-01-02T20:09:00Z,2452.3,8.6,14.4,3.3,81.5
TURB001,FARM01,2026-01-02T20:10:00Z,2026-01-02T20:28:00Z,2701.5,10.6,13.9,3.1,80.8
TURB001,FARM01,2026-01-02T20:15:00Z,2026-01-02T20:33:00Z,2747.6,10.4,15.1,3.5,82.6
TURB001,FARM01,2026-01-02T20:20:00Z,2026-01-02T20:38:00Z,2609.8,10.1,14.2,3.2,82.6
TURB001,FARM01,2026-01-02T20:25:00Z,2026-01-02T20:26:00Z,2486.4,8.7,14.4,3.9,83.5
TURB001,FARM01,2026-01-02T20:30:00Z,2026-01-02T20:31:00Z,2430.7,9.4,13.4,2.9,80.9
TURB001,FARM01,2026-01-02T20:35:00Z,2026-01-02T20:36:00Z,2307.0,8.5,14.3,3.1,80.6
TURB001,FARM01,2026-01-02T20:40:00Z,2026-01-02T20:41:00Z,2731.8,10.2,15.0,2.5,84.8
TURB001,FARM01,2026-01-02T20:45:00Z,2026-01-02T21:03:00Z,2610.4,9.5,13.7,3.1,81.1
TURB001,FARM01,2026-01-02T20:50:00Z,2026-01-02T20:51:00Z,2524.8,9.2,13.7,2.7,82.9
TURB001,FARM01,2026-01-02T20:55:00Z,2026-01-02T20:57:00Z,2391.8,8.4,13.3,3.1,81.0
TURB001,FARM01,2026-01-02T21:00:00Z,2026-01-02T21:01:00Z,2447.9,9.2,14.4,2.9,82.1
TURB001,FARM01,2026-01-02T21:05:00Z,2026-01-02T21:09:00Z,2310.0,8.7,13.0,2.9,81.3
TURB001,FARM01,2026-01-02T21:10:00Z,2026-01-02T21:28:00Z,2588.4,9.2,14.5,2.9,84.2
TURB001,FARM01,2026-01-02T21:15:00Z,2026-01-02T21:16:00Z,2233.0,8.1,13.3,4.1,81.9
TURB001,FARM01,2026-01-02T21:20:00Z,2026-01-02T21:24:00Z,2181.8,7.4,13.9,4.8,83.1
TURB001,FARM01,2026-01-02T21:25:00Z,2026-01-02T21:29:00Z,2224.0,8.0,12.5,3.1,81.3
TURB001,FARM01,2026-01-02T21:30:00Z,2026-01-02T21:32:00Z,2184.4,7.9,13.7,4.5,80.4
TURB001,FARM01,2026-01-02T21:35:00Z,2026-01-02T21:37:00Z,2594.5,9.4,14.7,3.7,83.4
TURB001,FARM01,2026-01-02T21:40:00Z,2026-01-02T21:51:00Z,2431.7,8.9,14.1,4.2,81.1
TURB001,FARM01,2026-01-02T21:45:00Z,2026-01-02T21:47:00Z,2405.5,8.8,14.0,4.2,83.0
TURB001,FARM01,2026-01-02T21:50:00Z,2026-01-02T21:54:00Z,2375.3,8.7,14.0,3.5,83.5
TURB001,FARM01,2026-01-02T21:55:00Z,2026-01-02T21:57:00Z,2427.4,9.0,14.6,4.0,81.5
TURB001,FARM01,2026-01-02T22:00:00Z,2026-01-02T22:07:00Z,2482.7,8.7,14.2,3.6,83.7
TURB001,FARM01,2026-01-02T22:05:00Z,2026-01-02T22:12:00Z,2280.9,8.4,13.0,3.2,81.6
TURB001,FARM01,2026-01-02T22:10:00Z,2026-01-02T22:11:00Z,2107.1,7.7,13.3,3.9,79.0
TURB001,FARM01,2026-01-02T22:15:00Z,2026-01-02T22:26:00Z,2176.7,7.9,12.6,3.3,80.2
TURB001,FARM01,2026-01-02T22:20:00Z,2026-01-02T22:38:00Z,2008.3,6.8,13.3,3.8,79.4
TURB001,FARM01,2026-01-02T22:25:00Z,2026-01-02T22:27:00Z,2032.0,7.0,13.4,3.8,79.1
TURB001,FARM01,2026-01-02T22:35:00Z,2026-01-02T22:37:00Z,2072.8,7.3,12.0,4.0,77.2
TURB001,FARM01,2026-01-02T22:40:00Z,2026-01-02T22:51:00Z,2216.1,7.7,13.6,3.3,81.6
TURB001,FARM01,2026-01-02T22:45:00Z,2026-01-02T22:46:00Z,2155.9,7.5,12.9,3.2,80.1
TURB001,FARM01,2026-01-02T22:50:00Z,2026-01-02T22:52:00Z,2303.6,8.5,14.1,3.6,80.1
TURB001,FARM01,2026-01-02T22:55:00Z,2026-01-02T22:59:00Z,2043.4,6.9,13.4,4.0,79.2
TURB001,FARM01,2026-01-02T23:00:00Z,2026-01-02T23:18:00Z,2033.2,6.7,13.2,4.1,79.6
TURB001,FARM01,2026-01-02T23:05:00Z,2026-01-02T23:07:00Z,2359.9,8.4,14.5,3.4,84.3
TURB001,FARM01,2026-01-02T23:10:00Z,2026-01-02T23:12:00Z,1944.5,6.6,13.3,4.9,78.7
TURB001,FARM01,2026-01-02T23:15:00Z,2026-01-02T23:16:00Z,1932.2,6.7,11.6,4.4,76.1
TURB001,FARM01,2026-01-02T23:20:00Z,2026-01-02T23:21:00Z,2065.1,7.1,13.0,4.7,80.6
TURB001,FARM01,2026-01-02T23:25:00Z,2026-01-02T23:36:00Z,2179.7,7.7,13.4,3.2,81.6
TURB001,FARM01,2026-01-02T23:30:00Z,2026-01-02T23:31:00Z,1888.6,6.4,11.8,4.9,76.9
TURB001,FARM01,2026-01-02T23:35:00Z,2026-01-02T23:37:00Z,2010.3,6.8,12.9,4.6,79.0
TURB001,FARM01,2026-01-02T23:40:00Z,2026-01-02T23:41:00Z,2041.8,7.0,13.5,4.3,81.4
TURB001,FARM01,2026-01-02T23:45:00Z,2026-01-02T23:52:00Z,2152.6,7.2,13.0,4.6,81.5
TURB001,FARM01,2026-01-02T23:50:00Z,2026-01-03T00:08:00Z,2093.6,7.7,12.7,3.2,79.6
TURB001,FARM01,2026-01-02T23:55:00Z,2026-01-03T00:13:00Z,1960.5,6.7,11.6,4.6,79.3
TURB002,FARM02,2026-01-01T00:00:00Z,2026-01-01T00:04:00Z,1684.5,6.5,11.2,4.6,79.4
TURB002,FARM02,2026-01-01T00:05:00Z,2026-01-01T00:07:00Z,1961.1,7.7,12.6,4.8,80.0
TURB002,FARM02,2026-01-01T00:10:00Z,2026-01-01T00:11:00Z,2175.0,8.2,13.7,3.6,83.5
TURB002,FARM02,2026-01-01T00:15:00Z,2026-01-01T00:17:00Z,1809.3,6.3,12.4,3.9,82.0
TURB002,FARM02,2026-01-01T00:20:00Z,2026-01-01T00:27:00Z,1948.9,6.8,13.0,5.1,80.6
TURB002,FARM02,2026-01-01T00:25:00Z,2026-01-01T00:36:00Z,2035.3,8.0,12.3,3.7,82.2
TURB002,FARM02,2026-01-01T00:35:00Z,2026-01-01T00:37:00Z,1986.6,7.7,12.7,3.9,82.5
TURB002,FARM02,2026-01-01T00:40:00Z,2026-01-01T00:58:00Z,1978.0,7.7,11.9,4.7,78.2
TURB002,FARM02,2026-01-01T00:45:00Z,2026-01-01T00:46:00Z,2092.0,8.0,13.2,3.4,81.5
TURB002,FARM02,2026-01-01T00:50:00Z,2026-01-01T01:08:00Z,2163.5,8.1,13.7,4.2,84.3
TURB002,FARM02,2026-01-01T00:55:00Z,2026-01-01T00:57:00Z,1709.9,6.3,11.7,3.9,78.4
TURB002,FARM02,2026-01-01T01:00:00Z,2026-01-01T01:01:00Z,2229.3,8.4,13.5,3.5,82.4
TURB002,FARM02,2026-01-01T01:05:00Z,2026-01-01T01:07:00Z,1955.7,7.0,12.8,4.3,81.9
TURB002,FARM02,2026-01-01T01:10:00Z,2026-01-01T01:12:00Z,2139.3,8.1,13.0,4.7,79.8
TURB002,FARM02,2026-01-01T01:15:00Z,2026-01-01T01:22:00Z,1980.6,7.2,12.4,4.2,79.2
TURB002,FARM02,2026-01-01T01:20:00Z,2026-01-01T01:31:00Z,1891.3,6.6,13.0,3.8,80.5
TURB002,FARM02,2026-01-01T01:25:00Z,2026-01-01T01:43:00Z,1991.8,8.0,12.1,3.8,80.2
TURB002,FARM02,2026-01-01T01:30:00Z,2026-01-01T01:41:00Z,1816.5,7.1,11.6,4.3,79.8
TURB002,FARM02,2026-01-01T01:35:00Z,2026-01-01T01:39:00Z,1796.0,6.1,11.9,5.3,80.8
TURB002,FARM02,2026-01-01T01:40:00Z,2026-01-01T01:41:00Z,2129.8,8.2,13.2,4.1,81.6
TURB002,FARM02,2026-01-01T01:45:00Z,2026-01-01T01:52:00Z,2168.6,8.1,13.6,3.6,83.7
TURB002,FARM02,2026-01-01T01:50:00Z,2026-01-01T01:54:00Z,1998.2,7.8,12.0,4.4,78.8
TURB002,FARM02,2026-01-01T01:55:00Z,2026-01-01T02:06:00Z,1971.4,7.4,12.3,3.5,82.0
TURB002,FARM02,2026-01-01T02:00:00Z,2026-01-01T02:18:00Z,1768.3,6.4,12.2,4.1,81.9
TURB002,FARM02,2026-01-01T02:05:00Z,2026-01-01T02:06:00Z,2028.4,8.2,12.4,3.6,81.5
TURB002,FARM02,2026-01-01T02:10:00Z,2026-01-01T02:28:00Z,2050.7,8.1,12.8,4.1,83.1
TURB002,FARM02,2026-01-01T02:20:00Z,2026-01-01T02:22:00Z,1781.6,6.2,12.3,4.8,80.1
TURB002,FARM02,2026-01-01T02:25:00Z,2026-01-01T02:32:00Z,2076.1,7.9,12.2,4.4,78.6
TURB002,FARM02,2026-01-01T02:30:00Z,2026-01-01T02:34:00Z,2029.4,7.5,12.4,4.9,82.2
TURB002,FARM02,2026-01-01T02:35:00Z,2026-01-01T02:39:00Z,1882.5,7.3,12.2,3.9,81.3
TURB002,FARM02,2026-01-01T02:40:00Z,2026-01-01T02:42:00Z,2198.4,8.4,13.2,3.4,82.9
TURB002,FARM02,2026-01-01T02:45:00Z,2026-01-01T02:47:00Z,1913.2,6.9,12.5,4.1,80.1
TURB002,FARM02,2026-01-01T02:50:00Z,2026-01-01T03:08:00Z,2030.6,7.7,13.1,3.8,80.2
TURB002,FARM02,2026-01-01T02:55:00Z,2026-01-01T02:59:00Z,2189.7,7.9,13.7,4.3,83.5
TURB002,FARM02,2026-01-01T03:00:00Z,2026-01-01T03:01:00Z,2205.9,8.7,13.1,2.8,80.2
TURB002,FARM02,2026-01-01T03:05:00Z,2026-01-01T03:09:00Z,2071.3,8.2,12.4,4.2,79.2
TURB002,FARM02,2026-01-01T03:10:00Z,2026-01-01T03:17:00Z,1842.8,6.9,11.4,4.8,77.7
TURB002,FARM02,2026-01-01T03:15:00Z,2026-01-01T03:26:00Z,2238.7,8.6,12.5,4.2,81.6
TURB002,FARM02,2026-01-01T03:20:00Z,2026-01-01T03:31:00Z,2009.2,7.3,13.0,4.7,80.8
TURB002,FARM02,2026-01-01T03:25:00Z,2026-01-01T03:26:00Z,2096.3,7.7,13.6,4.8,81.9
TURB002,FARM02,2026-01-01T03:30:00Z,2026-01-01T03:32:00Z,2180.1,8.6,12.7,4.2,82.4
TURB002,FARM02,2026-01-01T03:35:00Z,2026-01-01T03:37:00Z,2347.8,9.1,13.9,3.7,84.2
TURB002,FARM02,2026-01-01T03:40:00Z,2026-01-01T03:42:00Z,2342.0,8.8,14.3,3.2,82.4
TURB002,FARM02,2026-01-01T03:45:00Z,2026-01-01T03:49:00Z,2357.4,9.3,14.1,2.7,81.6
TURB002,FARM02,2026-01-01T03:50:00Z,2026-01-01T03:52:00Z,2003.2,7.3,12.7,3.8,80.3
TURB002,FARM02,2026-01-01T03:55:00Z,2026-01-01T04:13:00Z,1996.7,7.1,13.2,4.4,83.1
TURB002,FARM02,2026-01-01T04:00:00Z,2026-01-01T04:22:00Z,2322.8,9.1,13.6,2.8,83.4
TURB002,FARM02,2026-01-01T04:05:00Z,2026-01-01T04:07:00Z,1904.0,7.3,12.5,4.1,80.9
TURB002,FARM02,2026-01-01T04:10:00Z,2026-01-01T04:28:00Z,2472.2,9.4,14.0,3.0,82.5
TURB002,FARM02,2026-01-01T04:15:00Z,2026-01-01T04:33:00Z,2516.4,9.8,14.5,3.9,82.2
TURB002,FARM02,2026-01-01T04:20:00Z,2026-01-01T04:27:00Z,2035.4,7.9,13.1,4.6,80.8
TURB002,FARM02,2026-01-01T04:25:00Z,2026-01-01T04:26:00Z,2241.5,8.4,13.7,3.1,81.8
TURB002,FARM02,2026-01-01T04:30:00Z,2026-01-01T04:31:00Z,2478.8,9.7,14.5,2.9,85.4
TURB002,FARM02,2026-01-01T04:35:00Z,2026-01-01T04:36:00Z,2113.0,8.3,13.4,3.5,80.5
TURB002,FARM02,2026-01-01T04:40:00Z,2026-01-01T04:41:00Z,2331.0,9.2,13.0,3.6,80.4
TURB002,FARM02,2026-01-01T04:45:00Z,2026-01-01T04:46:00Z,2168.1,8.2,13.7,4.4,83.7
TURB002,FARM02,2026-01-01T04:50:00Z,2026-01-01T04:51:00Z,2320.5,9.6,13.1,3.1,81.1
TURB002,FARM02,2026-01-01T04:55:00Z,2026-01-01T05:06:00Z,2189.6,8.3,12.6,3.1,82.1
TURB002,FARM02,2026-01-01T05:00:00Z,2026-01-01T05:01:00Z,2315.8,8.9,13.6,3.4,80.7
TURB002,FARM02,2026-01-01T05:05:00Z,2026-01-01T05:06:00Z,2459.6,9.6,14.0,3.6,83.7
TURB002,FARM02,2026-01-01T05:10:00Z,2026-01-01T05:14:00Z,2305.5,8.9,13.4,3.2,83.1
TURB002,FARM02,2026-01-01T05:15:00Z,2026-01-01T05:17:00Z,2495.6,10.0,13.9,2.9,83.8
TURB002,FARM02,2026-01-01T05:20:00Z,2026-01-01T05:22:00Z,2267.3,8.5,13.0,4.1,81.7
TURB002,FARM02,2026-01-01T05:25:00Z,2026-01-01T05:26:00Z,2372.3,9.0,14.2,4.2,85.2
TURB002,FARM02,2026-01-01T05:30:00Z,2026-01-01T05:31:00Z,2469.0,9.7,14.0,2.5,81.3
TURB002,FARM02,2026-01-01T05:35:00Z,2026-01-01T05:37:00Z,2354.9,9.2,14.1,4.0,82.8
TURB002,FARM02,2026-01-01T05:40:00Z,2026-01-01T05:41:00Z,2202.9,8.9,12.9,4.0,80.1
TURB002,FARM02,2026-01-01T05:45:00Z,2026-01-01T05:49:00Z,2701.1,10.7,15.3,3.5,85.4
TURB002,FARM02,2026-01-01T05:50:00Z,2026-01-01T05:57:00Z,2611.0,10.3,13.7,2.4,83.2
TURB002,FARM02,2026-01-01T05:55:00Z,2026-01-01T06:02:00Z,2395.5,9.1,13.8,2.8,83.4
TURB002,FARM02,2026-01-01T06:00:00Z,2026-01-01T06:07:00Z,2437.3,10.0,13.7,3.3,83.6
TURB002,FARM02,2026-01-01T06:05:00Z,2026-01-01T06:20:00Z,2783.7,10.9,15.5,2.1,85.1
TURB002,FARM02,2026-01-01T06:10:00Z,2026-01-01T06:17:00Z,2671.8,11.1,13.9,2.9,84.7
TURB002,FARM02,2026-01-01T06:15:00Z,2026-01-01T06:19:00Z,2638.0,11.0,14.6,2.0,84.9
TURB002,FARM02,2026-01-01T06:20:00Z,2026-01-01T06:21:00Z,2780.1,11.3,14.1,2.5,82.5
TURB002,FARM02,2026-01-01T06:25:00Z,2026-01-01T06:36:00Z,2806.8,11.0,15.4,3.1,86.2
TURB002,FARM02,2026-01-01T06:30:00Z,2026-01-01T06:48:00Z,2778.6,11.2,14.2,1.8,82.6
TURB002,FARM02,2026-01-01T06:35:00Z,2026-01-01T06:39:00Z,2683.9,11.0,13.9,2.4,84.7
TURB002,FARM02,2026-01-01T06:40:00Z,2026-01-01T06:42:00Z,2393.7,9.8,13.9,2.4,82.6
TURB002,FARM02,2026-01-01T06:45:00Z,2026-01-01T07:03:00Z,2878.5,11.7,15.6,2.5,84.7
TURB002,FARM02,2026-01-01T06:50:00Z,2026-01-01T07:05:00Z,2468.5,10.1,14.2,3.1,85.1
TURB002,FARM02,2026-01-01T06:55:00Z,2026-01-01T07:17:00Z,2462.3,9.9,14.5,2.7,83.2
TURB002,FARM02,2026-01-01T07:00:00Z,2026-01-01T07:07:00Z,2836.0,12.1,15.0,2.1,84.8
TURB002,FARM02,2026-01-01T07:05:00Z,2026-01-01T07:07:00Z,2629.3,10.2,15.1,3.2,84.2
TURB002,FARM02,2026-01-01T07:10:00Z,2026-01-01T07:14:00Z,2612.4,10.9,14.3,2.8,85.5
TURB002,FARM02,2026-01-01T07:15:00Z,2026-01-01T07:33:00Z,2811.4,11.0,15.4,2.6,85.2
TURB002,FARM02,2026-01-01T07:20:00Z,2026-01-01T07:22:00Z,2967.5,12.1,16.0,1.3,88.3
TURB002,FARM02,2026-01-01T07:25:00Z,2026-01-01T07:26:00Z,2588.3,10.4,14.6,2.4,83.0
TURB002,FARM02,2026-01-01T07:30:00Z,2026-01-01T07:48:00Z,2917.5,12.0,15.0,1.9,83.5
TURB002,FARM02,2026-01-01T07:35:00Z,2026-01-01T07:37:00Z,2583.8,10.9,13.9,3.2,81.2
TURB002,FARM02,2026-01-01T07:40:00Z,2026-01-01T07:42:00Z,2622.2,10.8,14.5,3.3,82.8
TURB002,FARM02,2026-01-01T07:45:00Z,2026-01-01T07:49:00Z,2926.0,11.9,14.9,3.0,85.4
TURB002,FARM02,2026-01-01T07:50:00Z,2026-01-01T07:52:00Z,3074.1,13.0,15.2,1.9,85.3
TURB002,FARM02,2026-01-01T07:55:00Z,2026-01-01T07:59:00Z,3030.7,12.8,15.8,2.3,87.8
TURB002,FARM02,2026-01-01T08:00:00Z,2026-01-01T08:11:00Z,2709.8,11.3,15.1,3.2,85.6
TURB002,FARM02,2026-01-01T08:05:00Z,2026-01-01T08:16:00Z,2834.9,11.9,14.3,1.7,85.3
TURB002,FARM02,2026-01-01T08:10:00Z,2026-01-01T08:11:00Z,3142.5,13.0,16.0,1.2,88.3
TURB002,FARM02,2026-01-01T08:15:00Z,2026-01-01T08:37:00Z,2708.0,11.3,15.1,3.1,85.3
TURB002,FARM02,2026-01-01T08:20:00Z,2026-01-01T08:38:00Z,3055.7,12.2,16.0,2.4,86.5
TURB002,FARM02,2026-01-01T08:25:00Z,2026-01-01T08:26:00Z,3171.1,13.2,15.6,1.8,87.1
TURB002,FARM02,2026-01-01T08:30:00Z,2026-01-01T08:41:00Z,2887.0,12.4,14.9,2.4,86.5
TURB002,FARM02,2026-01-01T08:35:00Z,2026-01-01T08:36:00Z,2857.9,12.0,14.2,2.5,81.7
TURB002,FARM02,2026-01-01T08:40:00Z,2026-01-01T08:51:00Z,2890.8,12.4,14.8,2.5,84.4
TURB002,FARM02,2026-01-01T08:45:00Z,2026-01-01T09:10:00Z,3089.1,13.2,15.4,2.2,85.3
TURB002,FARM02,2026-01-01T08:50:00Z,2026-01-01T09:08:00Z,2943.3,12.6,14.9,2.0,85.2
TURB002,FARM02,2026-01-01T08:55:00Z,2026-01-01T08:56:00Z,2984.1,12.3,15.0,1.8,85.8
TURB002,FARM02,2026-01-01T09:00:00Z,2026-01-01T09:11:00Z,3180.8,13.6,16.0,1.8,85.4
TURB002,FARM02,2026-01-01T09:05:00Z,2026-01-01T09:16:00Z,3230.3,13.8,16.8,1.6,88.9
TURB002,FARM02,2026-01-01T09:10:00Z,2026-01-01T09:20:00Z,3360.0,14.3,15.5,0.5,84.5
TURB002,FARM02,2026-01-01T09:15:00Z,2026-01-01T09:26:00Z,2884.0,12.1,14.7,1.4,82.7
TURB002,FARM02,2026-01-01T09:20:00Z,2026-01-01T09:22:00Z,3292.3,13.6,16.1,1.8,87.3
TURB002,FARM02,2026-01-01T09:25:00Z,2026-01-01T09:29:00Z,3288.0,13.7,16.0,0.9,87.4
TURB002,FARM02,2026-01-01T09:30:00Z,2026-01-01T09:31:00Z,3090.6,12.7,16.1,1.9,87.8
TURB002,FARM02,2026-01-01T09:35:00Z,2026-01-01T09:46:00Z,3119.1,13.1,16.1,2.4,85.3
TURB002,FARM02,2026-01-01T09:40:00Z,2026-01-01T09:41:00Z,3169.8,13.2,15.7,1.8,86.2
TURB002,FARM02,2026-01-01T09:45:00Z,2026-01-01T09:52:00Z,3360.0,14.7,16.8,1.4,88.4
TURB002,FARM02,2026-01-01T09:50:00Z,2026-01-01T09:51:00Z,3360.0,14.8,16.4,1.1,86.2
TURB002,FARM02,2026-01-01T09:55:00Z,2026-01-01T09:56:00Z,3095.3,13.2,15.7,1.0,84.4
TURB002,FARM02,2026-01-01T10:00:00Z,2026-01-01T10:18:00Z,3360.0,14.6,17.5,1.6,90.7
TURB002,FARM02,2026-01-01T10:05:00Z,2026-01-01T10:23:00Z,3360.0,15.0,17.0,1.3,89.6
TURB002,FARM02,2026-01-01T10:10:00Z,2026-01-01T10:21:00Z,3360.0,14.4,17.3,1.7,89.0
